"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"577",0,-4983,0.215993583202362,251.190658569336,0.00417801924049854,35.7561492919922,15.6604747772217,-10.7916666666667,44.0416666666667,0.414535307167602
"582",0,-20,0.834617555141449,276.313323974609,0.00859883427619934,33.4317092895508,11.2921991348267,-3.79166666666667,54.2083333333333,0.84763991237505
"583",0,-718,0.278097182512283,251.729965209961,0.0044293706305325,35.6979866027832,15.5774726867676,-8.95833333333333,44.125,0.502701802265118
"586",0,-4591,0.386230230331421,256.083526611328,0.00789637770503759,35.6604156494141,14.8048477172852,-10.0416666666667,46.875,1.1101451536184
"588",0,-39,0.621566951274872,290.714508056641,0.0174940302968025,31.5635566711426,10.2019882202148,6.29166666666666,58.2916666666667,0.75759912594182
"590",0,-84,0.711883723735809,269.529724121094,0.0139762898907065,35.2573623657227,12.0191946029663,-10.5416666666667,53.7916666666667,0.954025766827601
"592",0,-102,0.608512938022614,279.902465820312,0.00925607699900866,35.1838874816895,10.2283725738525,-1.04166666666667,58.2083333333333,1.13824585690998
"595",0,-1880,0.417877674102783,269.792816162109,0.00693814223632216,35.3790283203125,11.1461429595947,-10.875,58.7916666666667,1.02683998322058
"597",0,-10,0.477025628089905,266.588104248047,0.00830752681940794,34.3639106750488,12.9970827102661,-0.0416666666666679,49.4583333333333,0.96927354188761
"598",0,-9,0.958529710769653,274.072570800781,0.0143622467294335,32.7729835510254,12.2826070785522,-4.375,51.625,1.13316778750548
"599",0,-102,0.747809529304504,272.734985351562,0.0111832553520799,35.1340980529785,11.3110876083374,-7.29166666666667,56.0416666666667,1.01915242117907
"600",0,-4799,0.238952413201332,251.285751342773,0.00455746613442898,35.6915473937988,16.0310001373291,-5.45833333333333,44.7916666666667,1.08832053382143
"611",0,-27,0.43019762635231,276.168609619141,0.00418814504519105,34.3352661132812,11.571925163269,3.375,53.375,1.36226814746211
"613",0,-80,0.562794148921967,279.500701904297,0.00751876598224044,34.9951591491699,10.3005275726318,-0.375,57.2083333333333,0.958686742611592
"614",0,-81,0.564929187297821,278.501098632812,0.00603107688948512,34.6304206848145,10.7489795684814,-0.291666666666668,55.125,0.912300375674349
"617",0,-22,0.803539276123047,275.923309326172,0.0158483572304249,34.2764854431152,11.3806657791138,-6.04166666666667,53.2083333333333,1.14232237393561
"622",0,-64,0.512312352657318,257.018859863281,0.00624788505956531,34.659065246582,14.8383522033691,-3.04166666666667,46.875,1.15525115362625
"625",0,-100,0.650137722492218,279.848358154297,0.0100462045520544,35.1921806335449,10.1634187698364,-1.45833333333334,58.375,0.911898849253917
"632",0,-114,0.24588331580162,249.109527587891,0.00748439598828554,34.9885749816895,16.689338684082,-2.45833333333334,43.4583333333333,0.80073170483379
"633",0,-4933,0.251877188682556,251.936019897461,0.00488908356055617,35.7267379760742,15.5411005020142,-9.625,44.7083333333333,1.32822856456177
"637",0,-35,1.60262775421143,279.528167724609,0.0321194864809513,31.6914596557617,12.2596168518066,-2.54166666666667,51.7083333333333,1.22200307182212
"640",0,-119,0.249842584133148,249.653717041016,0.0077618882060051,35.2222747802734,16.5499820709229,-3.20833333333334,43.5416666666667,0.137278601391399
"644",0,-106,0.655126452445984,268.496856689453,0.0131409289315343,35.3541984558105,11.9905204772949,-9.45833333333333,55.2083333333333,1.12054985060306
"646",0,-66,0.449310004711151,281.023223876953,0.00468155415728688,34.9360694885254,10.3414258956909,3.20833333333333,57.125,1.94963143479025
"650",0,-16,0.476553291082382,262.048858642578,0.0096824960783124,34.9224052429199,13.9260339736938,-3.875,47.7916666666667,0.569403723514449
"653",0,-147,0.591790080070496,267.442108154297,0.0104661136865616,35.2663726806641,12.5672073364258,-10.875,51.7916666666667,1.04541697829259
"657",0,-2107,0.420897513628006,266.357391357422,0.00724526541307569,35.4081535339355,11.7248964309692,-10.0416666666667,57.2083333333333,0.950414563260382
"658",0,-42,0.419769078493118,276.652313232422,0.00284084537997842,34.430778503418,11.5891809463501,4.54166666666666,53.9583333333333,1.21748795982992
"664",0,-84,0.731311619281769,279.888793945312,0.0119159258902073,35.2023468017578,10.0146856307983,-1.95833333333334,58.7916666666667,1.19238892994879
"669",0,-56,0.701002597808838,257.583953857422,0.00877133477479219,34.262035369873,14.8344488143921,-2.625,46.7083333333333,1.04100567147399
"670",0,-125,0.476067125797272,265.482513427734,0.00765247223898768,35.3306465148926,13.0310106277466,-9.79166666666667,50.4583333333333,1.20462366478217
"671",0,-84,0.287320554256439,268.332763671875,0.00281581981107593,34.9004745483398,12.8793802261353,-6.125,50.4583333333333,1.36522276546662
"672",0,-131,0.582084894180298,281.276092529297,0.00914394203573465,35.2165451049805,10.1703672409058,-0.708333333333336,58.7916666666667,1.03884388697668
"676",0,-109,0.582983016967773,282.23193359375,0.00893850717693567,34.9863204956055,10.0952997207642,1.70833333333333,59.4583333333333,0.920935416634994
"684",0,-2288,0.0581267550587654,235.334259033203,0.000406479055527598,38.0564079284668,18.1781368255615,8.79166666666666,43.2916666666667,0.907770891933286
"686",0,-4528,0.417034804821014,256.532043457031,0.00851363502442837,35.6484260559082,14.8812284469604,-7.95833333333333,46.875,1.06781658324925
"687",0,-41,0.699128270149231,275.380249023438,0.0109985508024693,34.8247222900391,10.535346031189,-5.95833333333333,56.7916666666667,1.00084468382079
"693",0,-121,0.313990443944931,260.321563720703,0.00366199156269431,35.381160736084,13.9064159393311,-6.20833333333333,48.5416666666667,1.0082488517737
"697",0,-4618,0.310394316911697,254.465179443359,0.00605264818295836,35.6621475219727,15.5184879302979,-5.375,45.9583333333333,1.30736300275688
"700",0,-4477,0.42879244685173,257.039520263672,0.00870973896235228,35.641544342041,14.7032127380371,-9.20833333333333,47.2916666666667,0.729846597118087
"703",0,-267,0.464448481798172,287.502593994141,0.00593790365383029,32.3499603271484,10.1010341644287,4.70833333333333,58.9583333333333,1.34716285889854
"707",0,-122,0.705060184001923,273.355438232422,0.0126426927745342,35.2732734680176,11.3146448135376,-8.375,57.2916666666667,0.944390234887506
"712",0,-52,0.313833862543106,271.66357421875,0.00369362742640078,34.6959266662598,12.668062210083,-2.625,50.375,1.41981799900397
"718",0,-1677,0.433587491512299,265.043975830078,0.00748816272243857,35.4114952087402,11.9344234466553,-9.79166666666667,56.2083333333333,1.2457704644561
"720",0,-54,0.449041694402695,282.001190185547,0.00442120060324669,34.6102828979492,10.4050312042236,5.29166666666666,57.0416666666667,0.996828174202593
"721",0,-81,0.278842002153397,267.792358398438,0.00273510487750173,34.9629669189453,12.8576126098633,-6.29166666666667,50.2083333333333,2.42375408165747
"724",0,-67,0.727963447570801,279.374816894531,0.0133812269195914,34.7001342773438,10.1173181533813,-2.70833333333334,57.7916666666667,1.08383807728425
"725",0,-40,0.314721345901489,242.076126098633,0.00659638829529285,37.2068290710449,16.764778137207,3.70833333333333,43.2916666666667,1.38335542288226
"726",0,-4924,0.251974821090698,251.961181640625,0.00494828587397933,35.7292709350586,15.5371179580688,-9.70833333333333,44.7083333333333,1.32822856456177
"731",0,-29,0.779720664024353,278.546081542969,0.0128731708973646,33.4886627197266,11.5536794662476,6.04166666666666,53.875,2.92655286805557
"733",0,-141,0.689362406730652,277.021881103516,0.0125597072765231,35.2290000915527,10.4724893569946,-3.875,59.7083333333333,1.21085428639953
"734",0,-21,0.440450936555862,278.511016845703,0.00456205988302827,34.7658157348633,10.7909622192383,1.875,55.0416666666667,1.18371637547079
"738",0,-50,0.713191568851471,276.083679199219,0.0155475353822112,34.5137214660645,12.1901626586914,-7.45833333333333,51.9583333333333,-1.62787938674605
"745",0,-109,0.524136424064636,279.998657226562,0.00707470299676061,35.0694160461426,10.4743585586548,0.791666666666664,57.375,-1.10364861945139
"747",0,-14,0.694179236888885,277.080810546875,0.0112975798547268,34.138500213623,10.4195756912231,0.291666666666664,53.625,0.289276174844794
"748",0,-4899,0.258842885494232,252.114547729492,0.00524022802710533,35.7037544250488,15.6034622192383,-8.45833333333333,44.7916666666667,-0.142657719176435
"751",0,-125,0.31968954205513,264.201354980469,0.00368601712398231,35.3012962341309,13.4193820953369,-7.625,49.5416666666667,-0.259592507249925
"752",0,-101,0.265206068754196,262.930511474609,0.00236846809275448,35.1516189575195,12.8719482421875,-4.79166666666667,48.7916666666667,-0.0589622621652161
"755",0,-8,1.33077502250671,277.641204833984,0.0360526591539383,34.0656967163086,12.1874208450317,0.875,51.4583333333333,-1.07043516091459
"760",0,-3734,0.249847158789635,251.721771240234,0.00444522639736533,35.7151870727539,15.5762968063354,-9.20833333333333,44.375,-1.13142914487337
"770",0,-352,0.073548935353756,236.848556518555,0.000968853069934994,38.1228713989258,18.4292736053467,8.20833333333333,43.875,-0.177335003495825
"772",0,-886,0.415361016988754,270.323364257812,0.00732605950906873,35.3750877380371,10.7551231384277,-7.625,59.625,-0.38630485184894
"774",0,-4811,0.253931939601898,252.259399414062,0.00556886568665504,35.7400398254395,15.514518737793,-10.4583333333333,44.7083333333333,-1.34268541849089
