"","pb","bathy","odismean","salinity","tempmean","x","y","focal_rac_vect"
"1",1,0.0605742664925845,-0.61932440364543,0.168513470490892,2.10322850959635,-2.25,43.75,2.00061550465594
"2",1,-0.180156459646602,-0.502302116429721,0.542602633787573,1.9852229099577,-3.75,43.75,1.005144020322
"3",1,0.428954714849668,0.158497729852082,0.671184941917588,1.6534533617307,-6.75,43.75,1.79343108631441
"4",1,0.442829684655961,-0.517214620149986,-0.738770460967074,2.01531603111985,-1.75,44.25,0.526779724547962
"5",1,0.50665454576491,0.46135718155254,-3.05258822649806,1.75579475301329,-1.25,44.75,0.767331422974777
"6",1,0.449767169559108,-0.75037847454788,-0.945370910298303,1.9315692335508,-1.75,44.75,0.166041477982142
"7",1,-0.490262034817254,-0.77834905889619,0.0748938251480254,2.0206766264449,-2.25,44.75,2.27311270806432
"8",1,-0.144775286640554,-0.77991914369266,0.632501566434075,1.87492184682883,-3.25,45.25,1.29912187446537
"9",1,0.499717060861763,2.876409165466,-2.87274433906894,1.57868218858879,-1.25,45.25,1.67683274249844
"10",1,0.462948390875086,-0.66520769338987,-0.918632049217771,1.79252231067686,-1.75,45.25,1.69864878477177
"11",1,0.432423457301241,-0.705625706580506,0.425005455530838,1.91593531104401,-2.75,45.25,1.7843333930049
"12",1,-2.81431947737136,-0.574991539429281,0.842500573508891,1.64564466025439,-5.75,45.25,1.87433474121339
"13",1,0.431035960320612,-0.725824048592121,0.499547155373508,1.74182058682312,-3.25,45.75,1.76876967905833
"14",1,0.50665454576491,0.0514225769079616,-1.73716760143201,1.31795957179355,-1.25,45.75,1.60883604686264
"15",1,0.471967121249177,-0.804488978264018,-0.795901632702494,1.50812166625175,-1.75,45.75,1.66359591368258
"16",1,0.451848415030052,-0.8338832655606,-0.113694268142194,1.70329790427412,-2.25,45.75,-0.724102003470075
"17",1,0.462948390875086,-0.732015579500898,0.264108527522219,1.76168213856544,-2.75,45.75,0.10978474409349
"18",1,0.309629974515547,-0.814177164298567,0.680442471604546,1.48356810225137,-4.25,46.25,0.700937065882424
"19",1,0.508042042745539,0.000325634061508799,-1.01731058936854,1.13844708325075,-1.25,46.25,0.97488645731361
"20",1,0.492085827468302,-0.366401997968856,-0.694826401309634,1.16971859927635,-1.75,46.25,1.63248869721067
"21",1,0.481679600113582,-0.725940258397458,-0.3032169648119,1.35004651136757,-2.25,46.25,1.66395859659787
"22",1,0.439360942204388,-0.747173937930168,0.0573346101394937,1.51016045456104,-2.75,46.25,0.247091536744824
"23",1,-2.80113825605538,-0.209362473377128,0.847644432260383,1.2914823974865,-10.25,46.25,3.26493034960311
"24",1,0.434504702772185,-0.672339757086322,0.347560820948855,1.57518371411882,-3.25,46.25,1.74394216752341
"25",1,0.442829684655961,-0.741717542204075,0.551923886432223,1.54820407003939,-3.75,46.25,1.74288403810012
"26",1,0.433117205791556,-0.57367269856205,0.179654367594087,1.3483193002048,-3.25,46.75,1.71588858450457
"27",1,-1.81393415433762,-0.282833636928723,0.766772918620283,1.22375956745301,-5.75,46.75,2.85652118509067
"28",1,0.425485972398095,-0.643763606554486,0.430375884798569,1.38831727071562,-3.75,46.75,1.73299271261039
"29",1,0.316567459418693,-0.692113944694134,0.570810663059343,1.32073898678104,-4.25,46.75,1.79099782336539
"30",1,0.499717060861763,1.29858575235742,-1.04117129685997,0.998781135972304,-2.25,46.75,1.6441088243088
"31",1,0.469885875778233,-0.132913044553158,-0.304781717439676,1.18582424682972,-2.75,46.75,1.67010657291745
"32",1,0.426873469378724,-0.6835261842983,0.408671137375724,1.12400807516157,-4.25,47.25,1.70134743330895
"33",1,0.425485972398095,-0.723107653880433,0.518759627117722,1.07386434513725,-4.75,47.25,0.239255984771263
"34",1,0.415079745043375,-0.695174110933171,0.609653345937087,1.01627213169262,-5.25,47.25,1.7043403795514
"35",1,0.508042042745539,7.09499694700995,-2.33695640054602,0.746572054964226,-2.25,47.25,1.72834273875082
"36",1,0.494167072939246,2.6396438697658,-1.07984051168622,0.779434954707276,-2.75,47.25,1.66126177697819
"37",1,0.46502963634603,0.0645643802109166,-0.0286559811018839,0.94391969660568,-3.25,47.25,1.663891717241
"38",1,0.474048366720121,-0.298523402834912,0.268604536203839,0.775155931303233,-4.25,47.75,1.64218015823766
"39",1,0.417854739004633,-0.558400711080795,0.596459153530474,0.882656930001909,-5.75,47.75,1.69168900376475
"40",1,0.446298427107534,-0.696747535528096,0.383419145308012,0.766643313269088,-4.75,47.75,1.64995140438747
"41",1,0.407448511649914,-0.555720978247603,0.662458436878066,0.872674530523995,-6.25,47.75,1.6993045849091
"42",1,0.50526704878428,1.02406874120145,-0.166049758215011,0.730745863202077,-3.25,47.75,1.64049689368656
"43",1,0.48584209105547,0.251373122428071,0.0766603671418272,0.797077379674058,-3.75,47.75,1.64609000513244
"44",1,0.502492054823022,0.94214712851323,-0.379624331249226,0.462668373793441,-1.75,48.75,1.6012913616608
"45",1,0.499717060861763,0.0985601886858397,0.229627327082078,0.320416657412387,-3.75,48.75,1.58806303939729
"46",1,0.492779575958617,-0.341469112124521,0.265354665361534,0.247663164260558,-4.25,48.75,1.57249983327633
"47",1,0.508042042745539,-0.991081506483457,0.0194796331059799,0.378565946933431,-2.25,49.25,-0.842758642882977
"48",1,0.48584209105547,-1.14847755456027,0.00471714790727486,0.270475750803035,-1.75,49.75,1.54402145789743
"49",1,0.457398402952569,-1.11296052481741,0.22519504135815,0.412769683822499,-4.25,49.75,0.24325253368075
"50",1,0.469885875778233,-0.893612714511734,0.0699163541193972,0.182981308822093,-3.25,50.25,1.55373481953258
"51",1,0.476823360681379,-0.918524347093172,-0.281190062436278,0.216179188413396,-0.25,50.25,1.53789370754128
"52",1,0.489310833507043,1.13187181839977,-0.496382490563013,0.212701822262635,0.75,50.25,-0.817512261359675
"53",1,0.495554569919875,0.695781126726658,-0.789589519726645,0.113279803301395,0.25,50.75,1.54236249442943
"54",1,0.485148342565155,1.10756734599657,-0.72432659055683,0.123899582243997,0.75,50.75,1.56432795452864
"55",1,0.491392078977987,0.445290777466022,-0.629680297562255,0.125783270294785,1.25,50.75,1.54541909409612
"56",1,0.494167072939246,0.74504315394005,-0.769283137208714,0.118990980275842,-0.25,50.75,1.54608360654109
"57",1,0.507348294255224,0.533150551807486,-0.502783107646768,0.143051710910436,-1.25,50.75,1.54627364190057
"58",1,0.502492054823022,0.264842377788651,-0.295124149184984,0.142625414637797,-1.75,50.75,1.54979645609688
"59",1,0.492779575958617,3.2578135418075,-2.19698184364635,0.00519970245409659,-4.25,51.25,0.232011094112989
"60",1,0.487229588036099,0.102353744303823,-1.21929820459571,0.0736044229732053,-4.75,51.25,1.50703960434136
"61",1,0.442135936165647,-0.622691375915279,0.123815355834094,0.182296206200942,-7.75,51.25,1.57959662813874
"62",1,0.485148342565155,0.385424586539503,-0.673266800623755,0.0734887860940826,1.75,51.25,1.53960629036396
"63",1,0.462948390875086,-0.853768121944493,-0.539579575549727,0.17687916906585,-5.25,51.25,1.53241954493706
"64",1,0.501798306332707,0.457926145875961,-0.993499444177534,0.0869008285662937,2.25,51.25,1.52032173139462
"65",1,0.50526704878428,0.725040797374144,-1.41354702062759,0.052840261146616,2.75,51.25,1.50482270996759
"66",1,0.491392078977987,0.87104312302123,-1.23602194082561,0.0137104849822237,2.75,51.75,0.642084537049968
"67",1,0.507348294255224,1.16843077037999,-2.05470617994113,-0.0337010943345726,-4.25,51.75,1.48027858727424
"68",1,0.460173396913828,-0.329734502538837,-0.0858119339875176,0.0212828650587403,-7.25,51.75,1.55162257455829
"69",1,0.501798306332707,4.58701901811662,-4.15835678059228,-0.116651282291896,3.75,51.75,1.48660128170752
"70",1,0.482373348603897,1.73153688167367,-0.155277038200705,-0.0423215483472645,-8.25,51.75,1.59020625234642
"71",1,0.501798306332707,2.19891374261144,-0.612053819431715,-0.0907504568744376,1.25,51.75,1.07836926934895
"72",1,0.497635815390819,5.34349551292866,-4.06482917952164,-0.151781031966954,4.25,51.75,1.5113830973978
"73",1,0.487923336526414,-0.0979810298476491,-0.51669241324526,-0.0226288631585776,1.75,51.75,1.51985082236253
"74",1,0.453929660500996,-0.775926870066596,-0.366607147058426,-0.015852174940786,-5.75,51.75,1.52602883471453
"75",1,0.48584209105547,0.0632712709726926,-0.671224125813287,0.0295036376360519,2.25,51.75,1.52496681955304
"76",1,0.44560467861722,-0.715604493032908,-0.173399139335518,0.00583983517781133,-6.25,51.75,1.54303060470543
"77",1,0.483067097094211,-4.55055848851152e-06,-0.619792618627007,-0.09423011740772,2.75,52.25,1.51330586086245
"78",1,0.49624831841019,4.27328928148977,-3.04188984993439,-0.135598752037348,3.75,52.25,1.17884003837842
"79",1,0.487229588036099,0.0706797029913082,-0.597330276040488,-0.212574367906668,-4.75,52.25,1.50107127755372
