"","pb","bathy","odismean","salinity","tempmean","x","y","focal_rac_vect"
"1",1,0.0605742664925845,-0.61932440364543,0.168513470490892,2.10322850959635,-2.25,43.75,1.81251288651593
"2",1,-0.180156459646602,-0.502302116429721,0.542602633787573,1.9852229099577,-3.75,43.75,1.01363278033724
"3",1,0.428954714849668,0.158497729852082,0.671184941917588,1.6534533617307,-6.75,43.75,1.67789235993153
"4",1,0.442829684655961,-0.517214620149986,-0.738770460967074,2.01531603111985,-1.75,44.25,0.146225656084583
"5",1,0.50665454576491,0.46135718155254,-3.05258822649806,1.75579475301329,-1.25,44.75,0.749744035050682
"6",1,0.449767169559108,-0.75037847454788,-0.945370910298303,1.9315692335508,-1.75,44.75,-0.082352505716894
"7",1,-0.490262034817254,-0.77834905889619,0.0748938251480254,2.0206766264449,-2.25,44.75,2.19383876236829
"8",1,-0.144775286640554,-0.77991914369266,0.632501566434075,1.87492184682883,-3.25,45.25,1.37017254660936
"9",1,0.499717060861763,2.876409165466,-2.87274433906894,1.57868218858879,-1.25,45.25,1.54029166902645
"10",1,0.462948390875086,-0.66520769338987,-0.918632049217771,1.79252231067686,-1.75,45.25,1.3399321426335
"11",1,0.432423457301241,-0.705625706580506,0.425005455530838,1.91593531104401,-2.75,45.25,1.58702736709907
"12",1,-2.81431947737136,-0.574991539429281,0.842500573508891,1.64564466025439,-5.75,45.25,1.62904944912745
"13",1,0.431035960320612,-0.725824048592121,0.499547155373508,1.74182058682312,-3.25,45.75,1.62025713838288
"14",1,0.50665454576491,0.0514225769079616,-1.73716760143201,1.31795957179355,-1.25,45.75,1.39575073554555
"15",1,0.471967121249177,-0.804488978264018,-0.795901632702494,1.50812166625175,-1.75,45.75,1.26081142156885
"16",1,0.451848415030052,-0.8338832655606,-0.113694268142194,1.70329790427412,-2.25,45.75,-1.00643581627225
"17",1,0.462948390875086,-0.732015579500898,0.264108527522219,1.76168213856544,-2.75,45.75,-0.115254959197492
"18",1,0.309629974515547,-0.814177164298567,0.680442471604546,1.48356810225137,-4.25,46.25,0.641316058031025
"19",1,0.508042042745539,0.000325634061508799,-1.01731058936854,1.13844708325075,-1.25,46.25,0.59087392962241
"20",1,0.492085827468302,-0.366401997968856,-0.694826401309634,1.16971859927635,-1.75,46.25,1.18244714244526
"21",1,0.481679600113582,-0.725940258397458,-0.3032169648119,1.35004651136757,-2.25,46.25,1.2176967771046
"22",1,0.439360942204388,-0.747173937930168,0.0573346101394937,1.51016045456104,-2.75,46.25,-0.0776757827996406
"23",1,-2.80113825605538,-0.209362473377128,0.847644432260383,1.2914823974865,-10.25,46.25,2.84315165063105
"24",1,0.434504702772185,-0.672339757086322,0.347560820948855,1.57518371411882,-3.25,46.25,1.51563984201583
