"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y"
"22",1,-83,0.245421841740608,253.079711914062,0.00336878304369748,34.658130645752,15.9137830734253,-2.25,45.75
"23",1,-67,0.245556443929672,252.685699462891,0.00399372400715947,35.0652313232422,16.0351219177246,-2.75,45.75
"24",1,-288,0.29222297668457,253.945190429688,0.00348967663012445,35.5138511657715,15.4571228027344,-4.25,46.25
"25",1,-2,0.359641581773758,258.408996582031,0.00848651304841042,33.684440612793,14.7398643493652,-1.25,46.25
"26",1,-25,0.355158567428589,257.546630859375,0.00623670127242804,34.0319328308105,14.8048553466797,-1.75,46.25
"27",1,-40,0.35193195939064,255.005767822266,0.0040309950709343,34.4539108276367,15.1796274185181,-2.25,46.25
"28",1,-101,0.310181617736816,254.072174072266,0.00390073005110025,34.8424224853516,15.5123891830444,-2.75,46.25
"29",1,-4772,0.350065618753433,254.655776977539,0.0072001121006906,35.694019317627,15.0579147338867,-10.25,46.25
"30",1,-108,0.281090259552002,253.903671264648,0.00435982504859567,35.1551551818848,15.6475257873535,-3.25,46.25
"31",1,-96,0.28732231259346,253.916412353516,0.00393420411273837,35.3753662109375,15.5914545059204,-3.75,46.25
"32",1,-110,0.363319754600525,255.722869873047,0.0049651307053864,34.9742279052734,15.1760377883911,-3.25,46.75
"33",1,-3349,0.363983482122421,255.999176025391,0.00674937898293138,35.606876373291,14.9171676635742,-5.75,46.75
"34",1,-121,0.313295096158981,255.53515625,0.00453513488173485,35.2443923950195,15.2591648101807,-3.75,46.75
"35",1,-278,0.307472705841064,255.698837280273,0.00423851376399398,35.3957176208496,15.1187181472778,-4.25,46.75
"36",1,-14,0.837980449199677,258.951629638672,0.0164511185139418,33.6587295532227,14.4495992660522,-2.25,46.75
"37",1,-57,0.639924347400665,257.069763183594,0.00766911637037992,34.4522247314453,14.8383274078369,-2.75,46.75
"38",1,-119,0.342211186885834,257.928558349609,0.00429119821637869,35.221004486084,14.7098560333252,-4.25,47.25
"39",1,-121,0.324671387672424,257.703308105469,0.00404837261885405,35.3396301269531,14.6056432723999,-4.75,47.25
"40",1,-136,0.338771402835846,257.565979003906,0.00421974016353488,35.437572479248,14.4859504699707,-5.25,47.25
"42",1,-2,1.51091122627258,266.096893310547,0.0520111173391342,32.2624588012695,13.9254379272461,-2.25,47.25
"43",1,-22,1.05762338638306,262.956817626953,0.0246782824397087,33.6170616149902,13.9937362670898,-2.75,47.25
"44",1,-64,0.591885924339294,259.59228515625,0.00888060685247183,34.7497634887695,14.33558177948,-3.25,47.25
"45",1,-101,0.407053649425507,258.151885986328,0.00565669871866703,35.0619697570801,14.7356748580933,-3.75,47.25
"46",1,-51,0.397872775793076,261.538024902344,0.00665312493219972,35.0700759887695,13.9848432540894,-4.25,47.75
"47",1,-132,0.358084857463837,258.898132324219,0.00505882175639272,35.4233551025391,14.2082605361938,-5.75,47.75
"48",1,-91,0.341068029403687,260.321624755859,0.00421008747071028,35.1937942504883,13.9671516418457,-4.75,47.75
"49",1,-147,0.386472195386887,258.379089355469,0.00507526146247983,35.4944725036621,14.1875143051147,-6.25,47.75
"50",1,-6,0.737086236476898,261.874328613281,0.0147670032456517,34.6017150878906,13.8925466537476,-3.25,47.75
"51",1,-34,0.510864078998566,261.871612548828,0.0100266467779875,34.8632469177246,14.0304021835327,-3.75,47.75
"52",1,-10,0.514688074588776,265.891815185547,0.0142644280567765,34.3715782165527,13.3354063034058,-1.75,48.75
"53",1,-14,0.30963721871376,265.246246337891,0.00908916536718607,35.028076171875,13.0397672653198,-3.75,48.75
"54",1,-24,0.302683860063553,264.706451416016,0.00638966029509902,35.0665740966797,12.8885650634766,-4.25,48.75
"55",1,-2,0.268110603094101,264.822845458984,0.00240439851768315,34.8016319274902,13.1606178283691,-2.25,49.25
"56",1,-12,0.732519924640656,269.304534912109,0.0212149117141962,34.3572959899902,12.8974008560181,0.25,49.75
"57",1,-34,0.221293270587921,266.892974853516,0.0014388004783541,34.7857246398926,12.9359760284424,-1.75,49.75
"58",1,-75,0.251492023468018,266.439453125,0.00165669142734259,35.0233001708984,13.2317028045654,-4.25,49.75
"59",1,-57,0.306692212820053,270.164337158203,0.0030023530125618,34.8559799194336,12.7541379928589,-3.25,50.25
"60",1,-47,0.41056102514267,268.147644042969,0.00284952437505126,34.4776458740234,12.8231325149536,-0.25,50.25
"61",1,-29,1.0585697889328,270.483703613281,0.0154283568263054,34.2457656860352,12.8159055709839,0.75,50.25
"62",1,-20,0.557710766792297,271.715942382812,0.0127530144527555,33.9298210144043,12.609278678894,0.25,50.75
"63",1,-35,0.697891771793365,272.936950683594,0.015279253013432,34.0001449584961,12.6313495635986,0.75,50.75
"64",1,-26,0.771097362041473,270.839385986328,0.0112162986770272,34.1021308898926,12.6352643966675,1.25,50.75
"66",1,-22,0.482546418905258,271.958099365234,0.0130552286282182,33.9517021179199,12.621148109436,-0.25,50.75
"67",1,-3,0.446861922740936,273.227508544922,0.0117553034797311,34.2388687133789,12.6711530685425,-1.25,50.75
"68",1,-10,0.417108207941055,273.266876220703,0.0101092783734202,34.4626312255859,12.6702671051025,-1.75,50.75
"69",1,-24,1.11918091773987,277.050109863281,0.0284706484526396,32.4132881164551,12.3846578598022,-4.25,51.25
"71",1,-91,0.383476555347443,270.416015625,0.00389746879227459,34.9006271362305,12.7783451080322,-7.25,51.25
"72",1,-32,0.567470192909241,272.389038085938,0.00911243818700314,33.4667892456055,12.5268220901489,-4.75,51.25
"74",1,-97,0.439689636230469,270.672821044922,0.00466440944001079,34.9140586853027,12.7527141571045,-7.75,51.25
"76",1,-35,0.682074904441833,272.964996337891,0.0108490297570825,34.0551643371582,12.5265817642212,1.75,51.25
"78",1,-67,0.37587109208107,270.089385986328,0.00324679282493889,34.19921875,12.7414560317993,-5.25,51.25
"79",1,-79,0.335777431726456,269.611145019531,0.00317367259413004,34.5851097106934,12.8410673141479,-5.75,51.25
"80",1,-11,0.68992292881012,273.016021728516,0.0112938145175576,33.7100982666016,12.5544557571411,2.25,51.25
"81",1,-6,0.832745909690857,273.414459228516,0.0129325175657868,33.2574768066406,12.4836683273315,2.75,51.25
"82",1,-112,0.337852388620377,269.699462890625,0.00331856519915164,34.8098831176758,12.8076839447021,-6.25,51.25
"83",1,-26,0.814757287502289,274.155883789062,0.0138282170519233,33.4487686157227,12.4023456573486,2.75,51.75
"84",1,-68,0.520890772342682,272.273284912109,0.00522535154595971,34.6556358337402,12.3612937927246,-6.75,51.75
"85",1,-3,1.14288580417633,274.390258789062,0.0156526397913694,32.5665969848633,12.3038110733032,-4.25,51.75
"86",1,-18,1.20127964019775,277.568389892578,0.0305430665612221,31.6894817352295,12.2629480361938,3.25,51.75
"87",1,-71,0.601121187210083,273.004821777344,0.00646165013313293,34.688175201416,12.418083190918,-7.25,51.75
"88",1,-11,1.5636078119278,278.472686767578,0.0366250984370708,30.2998123168945,12.1314172744751,3.75,51.75
"89",1,-39,0.695485949516296,274.748870849609,0.0191072002053261,34.6133232116699,12.2858953475952,-8.25,51.75
"91",1,-11,0.954441130161285,275.908782958984,0.0219744779169559,34.1211242675781,12.1852464675903,1.25,51.75
"92",1,-17,1.69509077072144,279.579986572266,0.0412659533321857,30.4005928039551,12.0584077835083,4.25,51.75
"93",1,-31,0.60797530412674,272.551635742188,0.00788341835141182,34.2238807678223,12.3268222808838,1.75,51.75
"94",1,-80,0.400173217058182,270.983062744141,0.00372433569282293,34.3856048583984,12.3409061431885,-5.75,51.75
"95",1,-34,0.612254023551941,272.638092041016,0.00887267384678125,34.0573654174805,12.4351682662964,2.25,51.75
"96",1,-92,0.437753587961197,271.422088623047,0.00409440323710442,34.5937957763672,12.3859882354736,-6.25,51.75
"97",1,-38,0.64489883184433,273.228729248047,0.00848448742181063,34.1127853393555,12.178014755249,2.75,52.25
"98",1,-19,1.48368906974792,279.381103515625,0.0347004197537899,31.5028591156006,12.0920391082764,3.75,52.25
"99",1,-32,0.637167930603027,272.510681152344,0.00891812331974506,34.1369895935059,11.9320621490479,-4.75,52.25
"102",1,-15,1.72146153450012,282.360015869141,0.0511334761977196,30.2694854736328,12.046441078186,4.25,52.25
"105",1,-23,0.491069406270981,273.097686767578,0.00549389282241464,34.2647094726562,11.8694181442261,1.75,52.25
"106",1,-37,0.54412168264389,273.972198486328,0.00697952089831233,34.3845062255859,11.7710523605347,-6.25,52.25
"107",1,-48,0.48780483007431,272.7138671875,0.00554863549768925,34.2687301635742,12.0034217834473,2.25,52.25
"108",1,-39,0.420480221509933,274.117797851562,0.00417053978890181,34.2978668212891,11.4651794433594,2.25,52.75
"109",1,-38,0.471985787153244,273.843414306641,0.00510373758152127,34.2621917724609,11.7848691940308,2.75,52.75
"110",1,-26,0.698072135448456,274.950958251953,0.00960064865648746,34.0371932983398,11.9439287185669,3.25,52.75
"111",1,-24,1.08272469043732,277.722106933594,0.0209568813443184,33.4472122192383,11.9555349349976,3.75,52.75
"112",1,-61,0.606893539428711,274.151458740234,0.00781074725091457,34.4201126098633,11.5583620071411,-5.75,52.75
"113",1,-19,1.44730079174042,279.908111572266,0.0271867867559195,31.3651733398438,11.9191379547119,5.25,52.75
"114",1,-21,1.39213788509369,281.056182861328,0.0285564679652452,32.1960754394531,11.9318065643311,4.25,52.75
"116",1,-22,0.431735754013062,274.956115722656,0.00456009479239583,34.2424087524414,11.2370920181274,1.75,52.75
"117",1,-62,0.867594361305237,271.231964111328,0.01732605881989,34.4705848693848,12.12233543396,-9.75,52.75
"119",1,-44,0.724295139312744,275.148132324219,0.00978921446949244,34.3381233215332,11.4088096618652,-5.75,53.25
"120",1,-24,0.653340280056,276.389770507812,0.00754722347483039,34.1153450012207,11.7429695129395,3.75,53.25
"121",1,-19,0.50599879026413,276.062835693359,0.0057771853171289,34.2749786376953,10.8463621139526,1.25,53.25
"123",1,-25,0.414242655038834,275.83154296875,0.00397954881191254,34.3173065185547,10.9632387161255,1.75,53.25
"124",1,-27,0.935899972915649,278.362121582031,0.0187735203653574,33.4924507141113,11.8217077255249,4.25,53.25
"125",1,-9,1.16951894760132,280.038299560547,0.0252889674156904,32.274486541748,11.8411111831665,4.75,53.25
"127",1,-25,0.382368594408035,275.570922851562,0.00345271965488791,34.3798065185547,11.1869201660156,2.25,53.25
"128",1,-27,0.388417512178421,275.601287841797,0.0034708995372057,34.3642692565918,11.4379968643188,2.75,53.25
"129",1,-107,0.587981581687927,273.599487304688,0.0056807124055922,34.3469886779785,11.5257205963135,-5.25,53.25
"130",1,-10,0.765626728534698,276.578125,0.0113802216947079,33.8354835510254,10.8853330612183,0.75,53.25
"131",1,-25,0.465695798397064,275.688629150391,0.00437399744987488,34.2821159362793,11.6270418167114,3.25,53.25
"132",1,-18,0.675754904747009,277.075073242188,0.00911648944020271,34.1582679748535,10.3343696594238,0.25,53.75
"133",1,-24,0.862837612628937,279.338714599609,0.0151915242895484,32.7622909545898,11.4945421218872,6.25,53.75
"134",1,-68,0.597598791122437,273.876190185547,0.00628082081675529,34.2865104675293,11.5091199874878,-5.25,53.75
"135",1,-30,0.574138939380646,276.83544921875,0.00594787346199155,34.2845916748047,10.4108743667603,0.75,53.75
"136",1,-40,0.352649360895157,276.800079345703,0.00281586521305144,34.488842010498,11.3779201507568,3.25,53.75
"137",1,-11,0.864067375659943,279.65576171875,0.015631228685379,32.4833450317383,11.3665590286255,6.75,53.75
"138",1,-75,0.748116791248322,274.575897216797,0.0112642291933298,34.2230262756348,11.4788551330566,-5.75,53.75
"139",1,-37,0.390711963176727,276.846893310547,0.00303246499970555,34.4340896606445,11.5196552276611,3.75,53.75
"140",1,-11,0.841533243656158,280.321655273438,0.0176208894699812,32.2539138793945,11.2324371337891,7.25,53.75
"141",1,-6,0.898671567440033,280.720520019531,0.0152533026412129,31.8779449462891,11.2211856842041,7.75,53.75
"142",1,-11,0.880717098712921,275.668487548828,0.0175813212990761,34.1407279968262,11.3225564956665,-6.25,53.75
"143",1,-26,0.463719606399536,277.142272949219,0.00458740489557385,34.4319725036621,10.558277130127,1.25,53.75
"144",1,-3,1.24703025817871,284.462036132812,0.0287936292588711,30.7429447174072,11.40358543396,8.25,53.75
"145",1,-32,0.832321107387543,275.48046875,0.00832962710410357,33.4777030944824,11.4044532775879,-3.75,53.75
"146",1,-29,0.399670958518982,277.258697509766,0.00373883475549519,34.5065765380859,10.7534761428833,1.75,53.75
"147",1,-38,0.512362480163574,276.845062255859,0.00456405011937022,34.3178825378418,11.6218843460083,4.25,53.75
"148",1,-65,0.763052999973297,270.353668212891,0.015092165209353,35.1191635131836,11.8255710601807,-10.25,53.75
"149",1,-34,0.69792377948761,277.279876708984,0.00906556658446789,34.0470504760742,11.6907873153687,4.75,53.75
"150",1,-50,0.559056460857391,273.551635742188,0.00492149218916893,34.1010208129883,11.3693170547485,-4.75,53.75
"151",1,-119,0.681288957595825,269.275329589844,0.0140634085983038,35.3021125793457,12.1640615463257,-10.75,53.75
"152",1,-27,0.363619059324265,277.012176513672,0.00321111502125859,34.537971496582,10.966121673584,2.25,53.75
"153",1,-36,0.347646981477737,276.863494873047,0.00272393692284822,34.5273094177246,11.1765270233154,2.75,53.75
"154",1,-29,0.844671726226807,278.101531982422,0.01318843010813,33.6052207946777,11.6841316223145,5.25,53.75
"155",1,-25,0.882432043552399,278.993133544922,0.0161780659109354,33.1327209472656,11.607533454895,5.75,53.75
"156",1,-9,0.213236421346664,339.311859130859,0.00221786368638277,7.16545724868774,10.2303857803345,15.75,54.25
"157",1,-35,0.675757586956024,277.948852539062,0.00833140034228563,33.6145706176758,11.3812494277954,6.75,54.25
"159",1,-21,0.292360693216324,336.225158691406,0.00270596635527909,8.98641777038574,10.5774698257446,11.75,54.25
"160",1,-46,0.445418238639832,277.794250488281,0.00416668131947517,34.6059074401855,10.5671453475952,1.25,54.25
"161",1,-48,0.299995601177216,277.029022216797,0.00184996775351465,34.5763626098633,11.4669418334961,4.25,54.25
"162",1,-28,0.863674998283386,276.561828613281,0.0097298976033926,33.4133415222168,11.2927808761597,-3.75,54.25
"163",1,-44,0.400296032428741,277.704467773438,0.00337999779731035,34.6537055969238,10.7401094436646,1.75,54.25
"164",1,-44,0.350841462612152,276.72265625,0.00222216569818556,34.4581260681152,11.5390720367432,4.75,54.25
"166",1,-37,0.708292305469513,278.746612548828,0.0101889818906784,33.0624542236328,11.2742748260498,7.25,54.25
"167",1,-25,0.728671550750732,275.322387695312,0.00671382853761315,33.7273254394531,11.2414722442627,-4.25,54.25
"168",1,-41,0.367826133966446,277.543426513672,0.00293962354771793,34.667724609375,10.9470109939575,2.25,54.25
"169",1,-31,0.765014469623566,279.600006103516,0.010650890879333,32.370475769043,11.2445077896118,7.75,54.25
"170",1,-8,0.647347927093506,274.342651367188,0.00634358776733279,34.0355415344238,11.2206268310547,-4.75,54.25
"171",1,-44,0.33849960565567,277.421905517578,0.00261725997552276,34.6654891967773,11.1065053939819,2.75,54.25
"172",1,-110,0.646060466766357,273.8017578125,0.00677627604454756,34.2560195922852,11.1768808364868,-5.25,54.25
"173",1,-41,0.431289285421371,276.684234619141,0.00299652642570436,34.3023223876953,11.565146446228,5.25,54.25
"174",1,-19,0.735589981079102,274.421997070312,0.00952559430152178,34.2290840148926,11.1355838775635,-5.75,54.25
"176",1,-36,0.517941176891327,277.035400390625,0.00476802047342062,34.1425094604492,11.5625801086426,5.75,54.25
"177",1,-13,1.11364722251892,282.537689208984,0.017870219424367,31.229772567749,11.2613735198975,8.25,54.25
"179",1,-15,0.505904376506805,337.137420654297,0.00528677692636847,7.15484189987183,10.2865934371948,14.75,54.25
"180",1,-49,0.63344544172287,278.398193359375,0.0089913634583354,34.2937355041504,10.4215669631958,0.25,54.25
"181",1,-41,0.31110543012619,277.405731201172,0.00230621197260916,34.6548461914062,11.2246417999268,3.25,54.25
"182",1,-20,1.59023153781891,287.847442626953,0.0429792553186417,29.349048614502,11.3294486999512,8.75,54.25
"183",1,-25,0.808376550674438,280.105316162109,0.0176653638482094,34.0929336547852,10.3453903198242,-0.25,54.25
"185",1,-50,0.75403219461441,270.061859130859,0.0168541148304939,35.2293128967285,11.8225507736206,-10.25,54.25
"186",1,-38,0.513951897621155,277.726409912109,0.00584985688328743,34.4889755249023,10.4777870178223,0.75,54.25
"187",1,-43,0.291982650756836,277.327819824219,0.00186467391904444,34.6400527954102,11.3482828140259,3.75,54.25
"189",1,-36,0.604178547859192,277.427154541016,0.0057693743146956,33.9363174438477,11.5027494430542,6.25,54.25
"190",1,-6,0.8133704662323,271.178192138672,0.0184214375913143,35.1225051879883,11.7195587158203,-9.25,54.25
"191",1,-20,0.389818221330643,334.305511474609,0.00786375533789396,9.82633018493652,10.5296545028687,11.25,54.25
"192",1,-69,0.484966516494751,278.199462890625,0.00502018863335252,34.6289558410645,10.7912664413452,0.75,54.75
"193",1,-44,0.295454293489456,277.972686767578,0.00209443084895611,34.7361488342285,11.0905380249023,3.75,54.75
"194",1,-50,0.841242432594299,281.120239257812,0.022037535905838,34.2837219238281,10.4737167358398,-0.75,54.75
"195",1,-64,0.168872907757759,339.810913085938,0.000677293923217803,7.21105432510376,10.0802516937256,15.25,54.75
"196",1,-39,0.452083468437195,277.916870117188,0.00441450625658035,34.0654487609863,11.4499073028564,6.25,54.75
"197",1,-90,0.770728707313538,270.840759277344,0.0139226205646992,35.2070770263672,11.8078842163086,-9.25,54.75
"198",1,-4,0.317595630884171,333.896942138672,0.00347143388353288,10.2552843093872,10.4197616577148,11.25,54.75
"199",1,-61,0.172965094447136,340.148620605469,0.000749961298424751,7.20763635635376,10.1085729598999,15.75,54.75
"200",1,-36,0.569951236248016,278.829040527344,0.00791783630847931,33.5371322631836,11.3645801544189,6.75,54.75
"201",1,-6,1.07842445373535,279.436218261719,0.0259293150156736,33.3469734191895,11.0327024459839,-3.75,54.75
"202",1,-101,0.737080276012421,269.942138671875,0.0149027751758695,35.3024215698242,11.938042640686,-9.75,54.75
"203",1,-28,0.230814054608345,341.533264160156,0.00213042949326336,7.16462755203247,10.1367683410645,16.75,54.75
"204",1,-35,0.445719718933105,278.191558837891,0.00431191269308329,34.6922836303711,10.7234354019165,1.25,54.75
"205",1,-49,0.27689653635025,277.904388427734,0.00179485778789967,34.6822204589844,11.2007780075073,4.25,54.75
"206",1,-18,0.219226866960526,339.239959716797,0.00198823073878884,8.17183399200439,10.142147064209,12.25,54.75
"207",1,-10,0.291003108024597,342.435974121094,0.00277762115001678,7.12724208831787,10.0979928970337,17.25,54.75
"208",1,-45,0.279307454824448,277.737274169922,0.00179346720688045,34.607723236084,11.2853469848633,4.75,54.75
"209",1,-17,0.222606524825096,341.0576171875,0.00165402865968645,7.80587911605835,10.0931396484375,12.75,54.75
"210",1,-98,0.95240318775177,345.032165527344,0.0122969262301922,6.94370222091675,10.4590177536011,19.25,54.75
"211",1,-24,0.62651652097702,280.167907714844,0.00868336111307144,32.929027557373,11.1608304977417,7.25,54.75
"212",1,-23,0.956351637840271,278.018798828125,0.0185548830777407,33.4292030334473,11.0559062957764,-4.25,54.75
"213",1,-28,0.291715860366821,341.14404296875,0.00172781723085791,7.55328750610352,10.1117067337036,13.25,54.75
"214",1,-23,0.399773061275482,277.507690429688,0.00394958816468716,34.7546119689941,10.9290065765381,2.25,54.75
"215",1,-16,0.686345458030701,281.325988769531,0.00963336229324341,32.2676811218262,10.9829235076904,7.75,54.75
"216",1,-36,0.330863237380981,340.894317626953,0.00145197240635753,7.41338109970093,10.1354990005493,13.75,54.75
"217",1,-22,0.369425117969513,277.625885009766,0.00346533511765301,34.7660751342773,10.9869394302368,2.75,54.75
"218",1,-172,0.813886761665344,274.673187255859,0.0107296528294683,34.2800369262695,10.8715515136719,-5.25,54.75
"219",1,-25,0.834534406661987,343.538818359375,0.0106624597683549,6.83360195159912,10.4567203521729,19.75,54.75
"220",1,-43,0.297764301300049,277.625854492188,0.00185527419671416,34.5350151062012,11.328953742981,5.25,54.75
"221",1,-20,0.422257751226425,330.056091308594,0.0057449652813375,12.2044382095337,10.486722946167,10.25,54.75
"222",1,-17,0.264870882034302,339.929107666016,0.00131874566432089,7.3078408241272,10.1131639480591,14.25,54.75
"223",1,-41,0.344855815172195,277.536743164062,0.00228491378948092,34.3805770874023,11.397274017334,5.75,54.75
"224",1,-11,0.894250988960266,283.726989746094,0.0141206430271268,31.1154022216797,10.9176750183105,8.25,54.75
"226",1,-19,0.36537367105484,332.097778320312,0.00358466012403369,11.2086229324341,10.4980697631836,10.75,54.75
"227",1,-50,0.196043819189072,339.627960205078,0.000742369389627129,7.23410558700562,10.0768632888794,14.75,54.75
"228",1,-2290,0.433248043060303,263.271606445312,0.00695579871535301,35.4241676330566,12.1752061843872,-11.25,54.75
"229",1,-62,0.569157898426056,278.593719482422,0.00656036473810673,34.5681495666504,10.8114719390869,0.25,54.75
"230",1,-40,0.330692291259766,277.876403808594,0.0026586560998112,34.7620735168457,11.0230293273926,3.25,54.75
"231",1,-61,0.718316256999969,279.428924560547,0.0103241400793195,34.4344520568848,10.677375793457,-0.25,54.75
"232",1,-3,0.88016539812088,273.139892578125,0.0203798729926348,35.096134185791,11.3268136978149,-7.75,55.25
"233",1,-67,0.459296256303787,278.837219238281,0.00453699007630348,34.730411529541,10.866229057312,0.75,55.25
"234",1,-9,0.702372431755066,283.729278564453,0.0110427746549249,31.7601909637451,10.7843894958496,8.25,55.25
"235",1,-9,0.304611206054688,328.294769287109,0.00309690553694963,12.6927223205566,10.3097562789917,11.25,55.25
"236",1,-29,0.39390841126442,278.694244384766,0.00378186977468431,34.8270874023438,10.8018503189087,3.25,55.25
"237",1,-41,0.298992961645126,278.6494140625,0.00209087575785816,34.6604385375977,10.9947929382324,5.25,55.25
"238",1,-44,0.611029207706451,341.519012451172,0.00633376371115446,6.87091016769409,10.3464365005493,20.25,55.25
"239",1,-16,0.481556117534637,328.068084716797,0.00857826229184866,14.145525932312,10.2427377700806,9.75,55.25
"240",1,-39,0.359254091978073,278.867828369141,0.00309254741296172,34.8192329406738,10.8296422958374,3.75,55.25
"241",1,-84,0.236746415495872,343.434173583984,0.00129315291997045,7.07597970962524,9.90146255493164,17.25,55.25
"242",1,-44,0.323348462581635,278.329040527344,0.00216912804171443,34.5047187805176,11.1273946762085,5.75,55.25
"243",1,-18,0.755076348781586,338.406372070312,0.00973745994269848,6.76918888092041,10.2819910049438,20.75,55.25
"244",1,-26,0.193343043327332,340.839050292969,0.0012122307671234,7.53401947021484,9.95659255981445,12.75,55.25
"245",1,-21,0.790488302707672,271.92822265625,0.0196604318916798,35.1487045288086,11.544132232666,-8.25,55.25
"246",1,-59,0.305032432079315,343.868682861328,0.00206314772367477,7.06018781661987,9.93460273742676,17.75,55.25
"247",1,-48,0.448909282684326,278.79248046875,0.00427163997665048,34.7454986572266,10.7934722900391,1.25,55.25
"248",1,-74,0.531865239143372,278.632141113281,0.00578216882422566,34.666675567627,10.7639789581299,-0.25,55.25
"249",1,-33,0.446093618869781,278.826629638672,0.00456572137773037,34.7733993530273,10.7663745880127,1.75,55.25
"250",1,-69,0.609215378761292,278.159240722656,0.00670416140928864,34.5618705749512,10.5364627838135,-0.75,55.25
"251",1,-40,0.166643396019936,343.197265625,0.000745109166018665,7.36877250671387,9.91100788116455,13.25,55.25
"252",1,-43,0.329750955104828,278.997589111328,0.00262768543325365,34.7865409851074,10.8818216323853,4.25,55.25
"253",1,-50,0.135436326265335,341.45458984375,0.000519420311320573,7.12316751480103,9.85877895355225,15.25,55.25
"254",1,-104,0.695941746234894,269.691864013672,0.0141565315425396,35.3166694641113,11.8870038986206,-9.25,55.25
"255",1,-47,0.415694355964661,278.545776367188,0.00384935783222318,34.1016120910645,11.2617530822754,6.25,55.25
"256",1,-42,0.153108432888985,344.338195800781,0.000626370310783386,7.24174785614014,9.88394641876221,13.75,55.25
"257",1,-45,0.308408081531525,278.779327392578,0.0022141479421407,34.7360229492188,10.9322729110718,4.75,55.25
"258",1,-89,0.139772683382034,341.249633789062,0.000536540406756103,7.13641834259033,9.87217617034912,15.75,55.25
"259",1,-65,0.420421987771988,344.236724853516,0.00312115182168782,7.04696989059448,10.0303068161011,18.25,55.25
"260",1,-32,0.528721570968628,279.773468017578,0.00683648372069001,33.5185928344727,11.2153072357178,6.75,55.25
"261",1,-88,0.48218184709549,344.035003662109,0.00318771786987782,7.0441107749939,10.1580457687378,18.75,55.25
"262",1,-33,0.440756559371948,278.858154296875,0.004502531606704,34.7981224060059,10.7815837860107,2.25,55.25
"263",1,-75,0.696919918060303,279.214630126953,0.012189008295536,34.4448776245117,10.2093324661255,-1.25,55.25
"264",1,-42,0.152415469288826,343.298492431641,0.00068345939507708,7.15866947174072,9.85767936706543,14.25,55.25
"265",1,-6,0.334039479494095,327.686065673828,0.00316952913999557,13.5336694717407,10.3455448150635,10.75,55.25
"266",1,-28,0.424294501543045,278.700836181641,0.00426605949178338,34.8159599304199,10.7934694290161,2.75,55.25
"267",1,-48,1.13233137130737,277.945037841797,0.0268325079232454,34.3724098205566,10.8542098999023,-5.25,55.25
"269",1,-72,0.159795045852661,341.246124267578,0.000733959255740047,7.1458625793457,9.88946628570557,16.25,55.25
"270",1,-22,0.591918051242828,281.044067382812,0.00778039824217558,32.9898529052734,11.0135374069214,7.25,55.25
"271",1,-45,0.888506889343262,276.226684570312,0.0157780740410089,34.8021278381348,10.7929811477661,-6.25,55.25
"272",1,-78,0.192184522747993,342.829864501953,0.000992558663710952,7.11127471923828,9.8983793258667,16.75,55.25
"273",1,-76,0.486397564411163,278.942260742188,0.00520404241979122,34.7223014831543,10.8760089874268,0.25,55.25
