"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y"
"1265",0,-2.19481803127814,-0.526330609450425,-1.06795119066437,0.00452962412136431,0.440762710170228,1.36727559601657,-9.95833333333333,46.2916666666667
"1266",0,0.680486386139427,-0.15348791363646,0.0400768345099198,-0.196174226734993,0.25611457534865,-0.507523289587489,12.375,67.125
"1267",0,-2.26407907870355,-0.568790305743037,-1.23837553160143,0.0630239136042116,0.460139607554185,1.68858078112583,-19.375,43.7083333333333
"1268",0,0.855257253474579,-0.953019046615673,2.21883316549019,-0.869733383515648,-3.02196042534677,-0.61481705133721,20.7916666666667,59.875
"1270",0,-0.257450601892552,-0.754726477500794,1.61471736625528,-0.814585539104553,0.331597779208397,-2.28933781055168,-11.9583333333333,69.7083333333333
"1271",0,0.827423374602684,0.180336074296372,2.18796835659468,0.21216789151245,-3.0423930967106,-0.509518965290372,22.5416666666667,59.4583333333333
"1272",0,0.871439741190796,-0.518957022894251,2.43470647280396,-0.485763061168444,-3.12672416064007,-0.97016802250302,17.125,61.4583333333333
"1273",0,0.279160690777228,-0.382475391692948,-0.549736913255972,-0.243402900886225,0.395324623075631,0.10781424297001,-13.875,59.2916666666667
"1274",0,0.788585404083762,-1.74041332829145,-1.74656274864854,-1.09412886316442,0.727017418025697,2.46132217082243,15.7916666666667,43.2083333333333
"1275",0,-0.906692009067207,-0.216568365504066,0.239777028256758,-0.255043197016416,0.365547766281599,-0.650840911588976,-0.125,64.875
"1276",0,0.402794896929131,-0.193487043773598,-0.513361151356621,0.0112188337069268,0.398782689524505,-0.0640541420270869,-8.125,60.375
"1277",0,0.306994569649122,-0.142320330712437,-0.501595642834769,0.0678963179990411,0.398496219853361,-0.0903181059707438,-8.04166666666667,60.4583333333333
"1278",0,0.868203243647553,-1.14903937176733,1.60322673025812,-0.821258186179373,-2.7652744951521,-0.0527972794000577,12.5416666666667,54.5416666666667
"1279",0,-1.06463308917749,-0.0329968155840074,0.118103981852726,-0.0449962907173977,0.371461033260833,-0.6354985434596,10.0416666666667,69.125
"1280",0,0.244206517310197,-0.117740683214697,2.06721926765962,-0.587485462794161,0.265428614842529,-2.30559552692711,-18.625,68.2083333333333
"1281",0,0.316704062278853,0.254946347838793,0.101012697606825,0.0741773128136609,0.379837051133851,-0.446132024727157,-2.45833333333334,62.625
"1282",0,-2.16310035535435,-1.01740229924144,-1.15130748935873,-0.325549518981675,0.447828517919411,1.51192394787566,-10.9583333333333,44.625
"1283",0,0.273982294708038,-0.147937548839097,1.35080019948521,-0.358112396583573,0.315403137938771,-1.68184028286854,-9.29166666666667,66.125
"1284",0,-1.15719691891426,-0.0526072187513877,-0.953462926269814,0.325799965214682,0.432686930278129,1.12736537015026,-10.375,48.2916666666667
"1285",0,0.858493751017822,0.531940390472217,-0.364451613383025,-0.214386281757284,0.283387376319569,-0.000193078312843707,0.708333333333332,53.7916666666667
"1286",0,-2.23430330130571,-0.946681127221512,-1.15132099186871,-0.312469961115504,0.442052045759887,1.553354264872,-7.70833333333333,44.7916666666667
"1287",0,0.706378366485376,-0.0686359338226189,-0.102910888370293,-0.117185690934802,0.308232957518706,-0.23548165116542,9.375,64.9583333333333
"1288",0,-2.23041950425382,-0.378876221031606,-1.06150760000658,0.0259876040884813,0.44202761811351,1.27775768067876,-15.7083333333333,47.2916666666667
"1289",0,0.85978835003512,3.85483057756139,-0.306644474742624,2.3976817257124,0.278352616331843,0.10802490228402,-4.79166666666667,55.625
"1290",0,0.810593587377818,-0.965730130255425,-0.847833755122853,-0.847129973021649,0.391580086955613,0.872501685657366,-5.45833333333333,48.7916666666667
"1291",0,-0.658776297254752,-0.257053091371995,-0.771805943722813,-0.188967612492852,0.409918587299052,0.566319548304144,-17.7916666666667,54.125
"1292",0,-1.00702343290776,-0.276593843999647,-0.798536091167942,-0.13311342811745,0.411204813915536,0.5229245677851,-12.7916666666667,54.875
"1293",0,0.851373456422686,0.173157593167747,-0.297321956063042,-0.176870518226874,0.216778958457948,0.274748338650486,6.625,55.125
"1294",0,-0.926110994326669,-0.271812851931283,-0.769553917950329,-0.102962624610897,0.411208367027736,0.530912020209814,-13.375,55.4583333333333
"1295",0,0.269451198147497,-0.0150858576138745,-0.458613295692801,0.209556494756959,0.397977909611153,-0.115742505937477,-7.54166666666667,60.5416666666667
"1296",0,0.476587040915084,0.719458664449647,0.50061080042528,0.335330156581188,0.375372565654261,-0.58618973575269,-9.125,63.625
"1297",0,-2.05500133741002,-0.390039188558418,-1.1907965442746,0.0496498293124414,0.450220206569192,1.49677771083174,-19.875,45.7083333333333
"1298",0,-2.03687695116785,-0.390365063573609,-1.02401932773097,0.0136184756954433,0.437363714211683,1.21008854474972,-12.125,47.7916666666667
"1299",0,0.874028939225391,0.713103402350814,-0.692234687916732,0.31476483460046,0.287439700783932,0.761119624515192,0.208333333333332,49.4583333333333
"1300",0,-1.23810935749535,-0.37048067364453,0.309473126938873,-0.394922965212146,0.373242474890223,-0.580124479721065,0.958333333333332,66.5416666666667
