"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"114",1,-18,0.675754904747009,277.075073242188,0.00911648944020271,34.1582679748535,10.3343696594238,0.25,53.75,0.517281808928149
"115",1,-24,0.862837612628937,279.338714599609,0.0151915242895484,32.7622909545898,11.4945421218872,6.25,53.75,1.16162251910629
"116",1,-68,0.597598791122437,273.876190185547,0.00628082081675529,34.2865104675293,11.5091199874878,-5.25,53.75,1.11364860696995
"117",1,-30,0.574138939380646,276.83544921875,0.00594787346199155,34.2845916748047,10.4108743667603,0.75,53.75,0.656968073585541
"118",1,-40,0.352649360895157,276.800079345703,0.00281586521305144,34.488842010498,11.3779201507568,3.25,53.75,1.05578970993191
"119",1,-11,0.864067375659943,279.65576171875,0.015631228685379,32.4833450317383,11.3665590286255,6.75,53.75,1.15880298943469
"120",1,-75,0.748116791248322,274.575897216797,0.0112642291933298,34.2230262756348,11.4788551330566,-5.75,53.75,1.16933591020024
"121",1,-37,0.390711963176727,276.846893310547,0.00303246499970555,34.4340896606445,11.5196552276611,3.75,53.75,1.04971304218194
"122",1,-11,0.841533243656158,280.321655273438,0.0176208894699812,32.2539138793945,11.2324371337891,7.25,53.75,1.18466177786138
"123",1,-6,0.898671567440033,280.720520019531,0.0152533026412129,31.8779449462891,11.2211856842041,7.75,53.75,1.16038543854092
"124",1,-11,0.880717098712921,275.668487548828,0.0175813212990761,34.1407279968262,11.3225564956665,-6.25,53.75,1.16538572986796
"125",1,-26,0.463719606399536,277.142272949219,0.00458740489557385,34.4319725036621,10.558277130127,1.25,53.75,1.08845825317143
"126",1,-3,1.24703025817871,284.462036132812,0.0287936292588711,30.7429447174072,11.40358543396,8.25,53.75,1.28856986393658
"127",1,-32,0.832321107387543,275.48046875,0.00832962710410357,33.4777030944824,11.4044532775879,-3.75,53.75,1.10433864289546
"128",1,-29,0.399670958518982,277.258697509766,0.00373883475549519,34.5065765380859,10.7534761428833,1.75,53.75,1.07592884483607
