"","pb","bathy","odismean","salinity","tempmean","x","y","focal_rac_vect"
"775",0,0.441442187675332,0.697708342244297,0.295074344796337,-0.849441267539204,-5.95833333333333,58.4583333333333,-0.906094714794449
"776",0,0.480292103132953,-0.928900000277909,-0.0195612989734731,-0.797765807743012,5.04166666666666,55.7083333333333,-0.955676331398879
"777",0,0.33391117167656,-0.307400435319667,0.552061952840556,1.93144441914159,-4.45833333333333,43.5416666666667,-0.412230897238541
"778",0,0.425485972398095,-0.224417298054288,0.591679931703556,0.489302483865019,-9.45833333333333,49.625,-0.545298393237436
"779",0,-2.73245715551423,-0.461601207129032,0.885325941242401,1.49922680408939,-10.0416666666667,44.875,-0.345575803241567
"780",0,0.429648463339983,-0.167258696916257,0.634494678944116,0.65954474926482,-8.79166666666667,49.0416666666667,-0.542509111242662
"781",0,0.474742115210435,-0.6878349797325,-0.0164848961826638,0.169155818619368,-3.04166666666667,50.375,-0.825625042153011
"782",0,0.419935984475577,-0.689659420543133,0.543494755195264,0.583390981214979,-7.79166666666667,49.2916666666667,-0.546635734863374
"783",0,0.410917254101487,0.519117477744069,0.506751389757049,-0.786595835871568,-4.875,59.625,-0.689870400245981
"785",0,0.477517109171694,1.85090370740489,0.148522162597106,-0.67540409344756,-6.875,55.2916666666667,-1.03251301301471
"786",0,0.42479222390778,-0.716364752608516,0.491135724958131,1.13822269264007,-4.54166666666667,47.125,-0.615307065629567
"787",0,0.392186044862991,0.332789362886415,0.699428372832521,0.591464454434361,-10.7083333333333,49.4583333333333,-0.372798914511307
"788",0,0.442829684655961,1.15716623742687,0.442773540234028,-0.252712754627852,-9.625,54.5416666666667,-0.783309015692409
"789",0,0.483760845584526,0.310558601705823,0.226055301286995,-0.630476412649379,-7.125,56.5416666666667,-0.968620630651427
"790",0,0.425485972398095,-0.24588521890592,0.296447928551036,-0.984361972885084,1.625,58.5416666666667,-0.885802742204802
"791",0,0.462948390875086,-0.846875081551115,-0.150288946679128,1.67579514097961,-2.20833333333333,45.7916666666667,-0.818547287301132
"792",0,-2.36962669507966,0.131167703666567,0.784434798393985,1.10442873246949,-7.79166666666667,47.2083333333333,-0.335151603065424
"793",0,0.482373348603897,0.636571509814616,-0.476692096636107,-0.478266158368642,-5.875,53.375,-1.03063626128244
"794",0,0.406754763159599,-0.348163054987266,-1.57709907187339,-0.942797397988054,5.625,57.7916666666667,-0.828476782868609
"795",0,-2.83651942906143,-0.623115758032613,0.847131108434528,1.70007705008935,-5.79166666666667,44.9583333333333,-0.346253492235705
"796",0,0.457398402952569,0.61315102133889,0.404890241885984,-0.645818489699328,-7.95833333333333,57.4583333333333,-0.892992058345034
"797",0,0.432423457301241,0.690327235849406,0.438465160261168,-0.622070712840772,-8.125,57.7083333333333,-0.83650251412731
"798",0,-2.85039439886772,-0.250820681977521,0.860509389385585,1.37988770932878,-10.0416666666667,45.7916666666667,-0.340546577699286
"799",0,-2.26764566700341,-0.547519495904912,0.837809855789878,1.636539632653,-5.45833333333333,45.375,-0.346253492235705
"800",0,0.469885875778233,-0.187202455200178,-0.51010770761706,-0.230385659427089,-4.875,52.4583333333333,-0.942020228798852
"801",0,0.294367507728624,-0.634926651651193,0.567309440550585,0.94103565777518,-5.29166666666667,47.4583333333333,-0.401622691597207
"802",0,0.469885875778233,-0.248106184878592,0.202598172527614,0.843632236557037,-4.04166666666667,47.625,-0.796265730024538
"803",0,0.494860821429561,1.33505756595977,-2.97022099343435,1.74075507557977,-1.29166666666667,44.7916666666667,0.74661925930718
"804",0,-2.76506333455902,-0.129519961131751,0.813655314660199,1.14114665372646,-10.7916666666667,47.0416666666667,-0.336913059409043
"805",0,0.444910930126905,0.669954617082041,0.0769931425875534,0.00263458279419307,-9.04166666666667,51.375,-0.801808868434941
"806",0,0.461560893894457,-0.590396207994617,-1.37102610702528,1.8929125590625,-1.625,44.7916666666667,0.0695182258944541
"807",0,0.462254642384772,-0.676380609599007,0.193446847770144,-0.937305105106232,2.79166666666667,56.9583333333333,-0.996733171879186
"808",0,0.458092151442884,-0.512400983817487,0.13508723901699,-1.00260369056668,3.125,57.4583333333333,-0.928025211525931
"809",0,0.429648463339983,0.798675762859061,0.505784924898716,-0.269717800129946,-8.45833333333333,55.7916666666667,-0.64525004485499
"810",0,0.477517109171694,-0.711044225955938,-0.125157320198167,-0.859650810886823,1.29166666666667,54.375,-1.05397813791394
"811",0,0.484454594074841,-0.428931222736291,-0.480607518369864,-0.147967309338429,2.54166666666667,52.2916666666667,-0.949110177790268
"812",0,0.494167072939246,1.29363617104689,-3.80583783847443,-0.703694747700221,8.70833333333333,54.7916666666667,-1.00485160228817
"813",0,-2.82472570472608,-0.50006589365047,0.851432408078755,1.59627276051056,-7.625,44.7916666666667,-0.346253492235705
"814",0,0.4351984512625,0.660593617439331,0.478656645743398,-0.852300527038463,-4.29166666666667,59.7083333333333,-0.827224670834688
"815",0,0.444910930126905,-0.585963991826598,0.465083655754949,0.393423450394675,-8.70833333333333,50.0416666666667,-0.674848015786704
"816",0,0.463642139365401,-1.16621588832001,0.125850950315929,0.288980404721688,-2.95833333333333,49.7916666666667,-0.652793171636507
"817",0,-2.48895143541378,-0.605332014399558,0.834761774313599,1.67683174300317,-4.95833333333333,45.375,-0.346253492235705
"818",0,-0.126737825892373,0.34500072870157,0.748834906029914,0.850884320833444,-8.70833333333333,48.0416666666667,-0.373703664987049
"819",0,0.373454835624495,0.0112567944051991,0.5660916240258,-0.376804892221603,-9.29166666666667,57.2916666666667,-0.452754646792589
"820",0,0.453235912010681,-0.91570343187074,0.141608221687497,0.32251096977872,-5.04166666666667,49.875,-0.656557776592192
"821",0,0.00784938122867051,-0.306697863171921,0.545572831648895,-0.726855621509578,-10.2916666666667,59.375,-0.496266781441858
"822",0,0.424098475417465,0.568006206575588,0.130630172142848,-0.947044758913289,-6.29166666666667,57.9583333333333,-0.864567196762379
"823",0,0.326973686773413,-0.372407942349841,0.796414714440128,1.50221776114543,-8.45833333333333,43.875,-0.394832063906445
"824",0,0.492085827468302,3.81889452076519,-2.3305203818191,0.00379737585648207,-4.125,51.2083333333333,0.323814038537484
"825",0,0.481679600113582,-0.663676243989165,-0.381022696154139,-0.354693927854439,4.625,53.875,-0.972760449181604
"826",0,0.270780059057926,-0.141143446514291,-3.09751468175326,-0.959158180877893,6.79166666666666,57.7916666666667,-0.632440769585593
"827",0,-0.787880137162242,-0.187017400003958,0.580121295211044,-0.32456593207794,-9.875,57.375,-0.383739201694068
"828",0,-2.79975075907475,-0.173695323488936,0.837243429499281,1.3150282686831,-7.79166666666667,46.2083333333333,-0.336913059409043
"829",0,0.419935984475577,-0.801259658823679,0.50959060153867,0.571612080222124,-7.29166666666667,49.2916666666667,-0.626226881798185
"830",0,0.432423457301241,-0.196673820000928,0.292355498601467,-0.99600183429709,1.79166666666667,58.625,0.209872855589145
"831",0,0.442135936165647,0.943501568595812,0.425855094966735,-0.241180270317889,-9.375,54.7083333333333,-0.809500286058281
"832",0,-2.47230147164623,-0.719299904119016,0.817429129821307,1.7140599349331,-4.45833333333333,45.375,-0.346253492235705
"833",0,0.349867386953797,-0.328808239799107,-2.2012866834549,-0.952215379365489,5.875,57.875,-0.602024297587449
"834",0,0.476129612191065,-0.608630368992055,-0.776020069902511,-0.503784280781385,-4.45833333333333,53.7083333333333,-1.04823685706855
"835",0,-2.42582032279515,0.0451999251499433,0.794187951085216,1.06951649025754,-9.79166666666667,47.5416666666667,-0.336913059409043
"836",0,0.501104557842392,0.559743089770497,-0.701432347923731,-0.842679263369555,0.541666666666666,53.4583333333333,-1.04282029342177
"837",0,-0.379956024857223,-0.738334933605095,0.499653360302995,2.06574931221849,-2.79166666666667,44.0416666666667,-0.45573792177138
"838",0,0.419935984475577,-0.698903906762465,0.500616284997011,0.494401978459028,-8.125,49.625,-0.553931131473413
"839",0,-2.36823919809903,-0.326640103365635,0.878698753642407,1.45403343379513,-9.875,45.2916666666667,-0.34345956538154
"840",0,-2.59925744537381,-0.271072005337356,0.885747220796033,1.4456561843298,-10.5416666666667,45.2083333333333,-0.342575259909315
"841",0,0.456704654462254,0.229854345554508,0.31843588911918,-1.10482852721714,-1.79166666666667,58.125,0.257834571105712
"842",0,-2.91352551148635,-0.59747529034285,0.875611730358649,1.52447097722897,-9.54166666666667,44.7083333333333,-0.346253492235705
"843",0,-0.923854841263915,-0.273266177017876,0.550277710025173,-0.642080481694037,-10.875,59.0416666666667,-0.442072987720342
"844",0,0.370679841663237,-0.187319575859639,-1.05983858329948,-1.01344740124346,3.79166666666667,58.5416666666667,-0.681775360071145
"845",0,0.44560467861722,0.842653773489351,0.412221922184909,-0.857731789345193,-5.625,58.875,-0.911269375057432
"846",0,0.326973686773413,-0.41038099535778,-1.89397209949106,-1.09734012154094,4.45833333333333,59.5416666666667,-0.600280819519211
"847",0,-1.42196625730984,-0.0225695952026357,0.747946324786538,1.09852390961016,-6.375,47.0416666666667,-0.336913059409043
"848",0,0.23123639510999,0.118495445664601,0.560324696354651,-0.317222990253651,-9.04166666666667,56.625,-0.440199177170147
"849",0,0.493473324448931,-0.0706516108982165,-1.91729824217074,-0.702585643188953,7.54166666666666,55.2083333333333,-0.9288545072873
"850",0,0.482373348603897,-0.191343273952985,-1.10877781480713,-0.483418423760663,6.70833333333333,54.7916666666667,0.354219776202782
"851",0,0.471967121249177,-0.980846238690603,-0.0229209149095813,0.200490200726079,-2.125,50.2083333333333,-0.77338425259222
"852",0,0.467804630307289,-0.399107885194989,-0.188129763055377,-0.806165083280556,0.625,54.5416666666667,-1.0534575248835
"853",0,-2.74355713135926,-0.0911277634176911,0.821323310569166,1.2771957363968,-7.125,46.4583333333333,-0.336913059409043
"854",0,0.45601090597194,-1.15272750502283,0.26727697458525,0.396071626701885,-4.125,49.4583333333333,-0.59552032773136
"855",0,0.492779575958617,0.598881732439282,0.213845274560297,-0.622342826607914,-7.125,56.375,-0.968620630651427
"856",0,0.408836008630543,-0.183352578435519,0.332653189013184,-0.949315279857333,0.875,58.0416666666667,-0.856259566633746
"857",0,0.469192127287918,0.385357183334317,0.118760001190508,-0.967894271769707,-5.20833333333333,58.4583333333333,-0.968572034681681
"858",0,0.490004581997358,0.0156534872623771,-1.25851968505529,-0.505945589117369,-3.70833333333333,54.125,-0.0202076896166304
"859",0,0.39357354184362,-0.314406497528948,-1.64370726348338,-0.976935515536985,5.04166666666666,58.0416666666667,-0.611845427367524
"860",0,0.487923336526414,0.400517591185366,-1.34443239268171,-0.514744087213789,7.04166666666666,54.0416666666667,-0.939448798617776
"861",0,0.507348294255224,1.58406383023415,-0.339199194922125,-0.196201195351208,-6.95833333333333,52.2083333333333,-0.988748513679869
"862",0,0.449073421068793,-0.917601158486111,0.101105201745438,0.28257907748454,-6.125,50.625,-0.667417101504346
"863",0,0.4351984512625,0.692221660618576,0.429005841208185,-1.19231883930954,-2.125,59.7083333333333,0.0483501804772396
